AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Gene	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	Study_type	collected_by	collection_date	geo_loc_name	host	host_disease	isolate	isolation_source	sample_type	strain	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
299	SAMN09356227	sra	ncbi		SRX4169680	DHPS, DHFR, CRT, MDR1	Haiti_9700	2018-06-05	3	1	Plasmodium falciparum	2018-06-05	SRR7265710	SRS3381625	18HTxx00x9610PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9700	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
332	SAMN09356224	sra	ncbi		SRX4169679	DHPS, DHFR, CRT, MDR1	Haiti_9694	2018-06-05	5	3	Plasmodium falciparum	2018-06-05	SRR7265711	SRS3381624	18HTxx00x9588PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9694	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
344	SAMN09356225	sra	ncbi		SRX4169678	DHPS, DHFR, CRT, MDR1	Haiti_9696	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265712	SRS3381623	18HTxx00x9593PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9696	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
334	SAMN09356232	sra	ncbi		SRX4169677	DHPS, DHFR, CRT, MDR1	Haiti_9727	2018-06-05	6	3	Plasmodium falciparum	2018-06-05	SRR7265713	SRS3381622	18HTxx00x9645PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9727	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
342	SAMN09356233	sra	ncbi		SRX4169676	DHPS, DHFR, CRT, MDR1	Haiti_9741	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265714	SRS3381621	18HTxx00x9650PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9741	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
329	SAMN09356237	sra	ncbi		SRX4169675	DHPS, DHFR, CRT, MDR1	Haiti_9749	2018-06-05	3	1	Plasmodium falciparum	2018-06-05	SRR7265715	SRS3381620	18HTxx00x9671PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9749	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
327	SAMN09356236	sra	ncbi		SRX4169674	DHPS, DHFR, CRT, MDR1	Haiti_9746	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265716	SRS3381618	18HTxx00x9665PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9746	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
305	SAMN09356235	sra	ncbi		SRX4169673	DHPS, DHFR, CRT, MDR1	Haiti_9745	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265717	SRS3381619	18HTxx00x9661PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9745	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
330	SAMN09356234	sra	ncbi		SRX4169672	DHPS, DHFR, CRT, MDR1	Haiti_9742	2018-06-05	3	1	Plasmodium falciparum	2018-06-05	SRR7265718	SRS3381617	18HTxx00x9659PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9742	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
305	SAMN09356241	sra	ncbi		SRX4169671	DHPS, DHFR, CRT, MDR1	Haiti_9765	2018-06-05	6	3	Plasmodium falciparum	2018-06-05	SRR7265719	SRS3381615	18HTxx00x9686PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9765	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
276	SAMN09356240	sra	ncbi		SRX4169670	DHPS, DHFR, CRT, MDR1	Haiti_9762	2018-06-05	11	5	Plasmodium falciparum	2018-06-05	SRR7265720	SRS3381614	18HTxx00x9677PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9762	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
279	SAMN09356239	sra	ncbi		SRX4169669	DHPS, DHFR, CRT, MDR1	Haiti_9760	2018-06-05	23	12	Plasmodium falciparum	2018-06-05	SRR7265721	SRS3381616	18HTxx00x9676PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9760	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
313	SAMN09356238	sra	ncbi		SRX4169668	DHPS, DHFR, CRT, MDR1	Haiti_9750	2018-06-05	3	2	Plasmodium falciparum	2018-06-05	SRR7265722	SRS3381612	18HTxx00x9672PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9750	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
306	SAMN09356243	sra	ncbi		SRX4169667	DHPS, DHFR, CRT, MDR1	Haiti_9775	2018-06-05	3	2	Plasmodium falciparum	2018-06-05	SRR7265723	SRS3381613	18HTxx00x9696PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9775	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
307	SAMN09356242	sra	ncbi		SRX4169666	DHPS, DHFR, CRT, MDR1	Haiti_9769	2018-06-05	5	2	Plasmodium falciparum	2018-06-05	SRR7265724	SRS3381611	18HTxx00x9694PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9769	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
310	SAMN09356252	sra	ncbi		SRX4169665	DHPS, DHFR, CRT, MDR1	Haiti_9841	2018-06-05	11	6	Plasmodium falciparum	2018-06-05	SRR7265725	SRS3381610	18HTxx00x9742PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9841	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
316	SAMN09356253	sra	ncbi		SRX4169664	DHPS, DHFR, CRT, MDR1	Haiti_9851	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265726	SRS3381609	18HTxx00x9745PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9851	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
331	SAMN09356248	sra	ncbi		SRX4169663	DHPS, DHFR, CRT, MDR1	Haiti_9810	2018-06-05	5	2	Plasmodium falciparum	2018-06-05	SRR7265727	SRS3381607	18HTxx00x9713PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9810	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
285	SAMN09356249	sra	ncbi		SRX4169662	DHPS, DHFR, CRT, MDR1	Haiti_9818	2018-06-05	0	0	Plasmodium falciparum	2018-06-05	SRR7265728	SRS3381608	18HTxx00x9725PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9818	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
326	SAMN09356250	sra	ncbi		SRX4169661	DHPS, DHFR, CRT, MDR1	Haiti_9826	2018-06-05	2	1	Plasmodium falciparum	2018-06-05	SRR7265729	SRS3381606	18HTxx00x9727PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9826	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
330	SAMN09356251	sra	ncbi		SRX4169660	DHPS, DHFR, CRT, MDR1	Haiti_9831	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265730	SRS3381605	18HTxx00x9741PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9831	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
297	SAMN09356244	sra	ncbi		SRX4169659	DHPS, DHFR, CRT, MDR1	Haiti_9779	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265731	SRS3381604	18HTxx00x9697PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9779	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
282	SAMN09356245	sra	ncbi		SRX4169658	DHPS, DHFR, CRT, MDR1	Haiti_9782	2018-06-05	4	2	Plasmodium falciparum	2018-06-05	SRR7265732	SRS3381603	18HTxx00x9700PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9782	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
288	SAMN09356246	sra	ncbi		SRX4169657	DHPS, DHFR, CRT, MDR1	Haiti_9787	2018-06-05	2	1	Plasmodium falciparum	2018-06-05	SRR7265733	SRS3381602	18HTxx00x9706PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9787	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
267	SAMN09356247	sra	ncbi		SRX4169656	DHPS, DHFR, CRT, MDR1	Haiti_9808	2018-06-05	7	4	Plasmodium falciparum	2018-06-05	SRR7265734	SRS3381600	18HTxx00x9710PfF0510			2017	Haiti	"Homo Sapiens"		Haiti_9808	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
364	SAMN10078392	sra	sra-sos	sra-sos.public	SRX4704594	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0076PfF1191	2018-09-17	2	1	Plasmodium falciparum	2018-09-17	SRR7853847	SRS3790463	17CMxx00x0076PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0076PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
325	SAMN10078393	sra	sra-sos	sra-sos.public	SRX4704593	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0078PfF1191	2018-09-17	4	2	Plasmodium falciparum	2018-09-17	SRR7853848	SRS3790462	17CMxx00x0078PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0078PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
287	SAMN10078388	sra	sra-sos	sra-sos.public	SRX4704592	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0067PfF1191	2018-09-17	3	1	Plasmodium falciparum	2018-09-17	SRR7853849	SRS3790461	17CMxx00x0067PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0067PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
313	SAMN10078389	sra	ncbi		SRX4704591	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0071PfF1191	2018-09-17	5	3	Plasmodium falciparum	2018-09-17	SRR7853850	SRS3790460	17CMxx00x0071PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0071PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
334	SAMN10078390	sra	sra-sos	sra-sos.public	SRX4704590	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0073PfF1191	2018-09-17	9	6	Plasmodium falciparum	2018-09-17	SRR7853851	SRS3790459	17CMxx00x0073PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0073PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
346	SAMN10078391	sra	sra-sos	sra-sos.public	SRX4704589	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0075PfF1191	2018-09-17	7	4	Plasmodium falciparum	2018-09-17	SRR7853852	SRS3790458	17CMxx00x0075PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0075PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
350	SAMN10078384	sra	sra-sos	sra-sos.public	SRX4704588	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0063PfF1191	2018-09-17	1	0	Plasmodium falciparum	2018-09-17	SRR7853853	SRS3790457	17CMxx00x0063PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0063PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
351	SAMN10078385	sra	sra-sos	sra-sos.public	SRX4704587	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0064PfF1191	2018-09-17	0	0	Plasmodium falciparum	2018-09-17	SRR7853854	SRS3790456	17CMxx00x0064PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0064PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
337	SAMN10078386	sra	sra-sos	sra-sos.public	SRX4704586	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0065PfF1191	2018-09-17	1	1	Plasmodium falciparum	2018-09-17	SRR7853855	SRS3790455	17CMxx00x0065PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0065PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
343	SAMN10078387	sra	sra-sos	sra-sos.public	SRX4704585	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0066PfF1191	2018-09-17	5	3	Plasmodium falciparum	2018-09-17	SRR7853856	SRS3790454	17CMxx00x0066PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0066PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
327	SAMN10078353	sra	sra-sos	sra-sos.public	SRX4704584	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0014PfF1191	2018-09-17	3	1	Plasmodium falciparum	2018-09-17	SRR7853857	SRS3790453	17CMxx00x0014PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0014PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
322	SAMN10078352	sra	sra-sos	sra-sos.public	SRX4704583	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0013PfF1191	2018-09-17	5	3	Plasmodium falciparum	2018-09-17	SRR7853858	SRS3790452	17CMxx00x0013PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0013PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
307	SAMN10078349	sra	sra-sos	sra-sos.public	SRX4704582	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0010PfF1191	2018-09-17	0	0	Plasmodium falciparum	2018-09-17	SRR7853859	SRS3790451	17CMxx00x0010PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0010PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
325	SAMN10078348	sra	sra-sos	sra-sos.public	SRX4704581	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0009PfF1191	2018-09-17	1	1	Plasmodium falciparum	2018-09-17	SRR7853860	SRS3790450	17CMxx00x0009PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0009PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
292	SAMN10078351	sra	sra-sos	sra-sos.public	SRX4704580	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0012PfF1191	2018-09-17	4	2	Plasmodium falciparum	2018-09-17	SRR7853861	SRS3790449	17CMxx00x0012PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0012PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
302	SAMN10078350	sra	sra-sos	sra-sos.public	SRX4704579	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0011PfF1191	2018-09-17	3	1	Plasmodium falciparum	2018-09-17	SRR7853862	SRS3790448	17CMxx00x0011PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0011PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
287	SAMN10078345	sra	sra-sos	sra-sos.public	SRX4704578	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0004PfF1191	2018-09-17	1	0	Plasmodium falciparum	2018-09-17	SRR7853863	SRS3790447	17CMxx00x0004PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0004PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
313	SAMN10078344	sra	ncbi		SRX4704577	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0001PfF1191	2018-09-17	0	0	Plasmodium falciparum	2018-09-17	SRR7853864	SRS3790445	17CMxx00x0001PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0001PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
324	SAMN10078347	sra	sra-sos	sra-sos.public	SRX4704576	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0008PfF1191	2018-09-17	2	1	Plasmodium falciparum	2018-09-17	SRR7853865	SRS3790446	17CMxx00x0008PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0008PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
325	SAMN10078346	sra	sra-sos	sra-sos.public	SRX4704575	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0006PfF1191	2018-09-17	1	0	Plasmodium falciparum	2018-09-17	SRR7853866	SRS3790443	17CMxx00x0006PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0006PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
310	SAMN10078423	sra	sra-sos	sra-sos.public	SRX4704574	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0109PfF1191	2018-09-17	3	1	Plasmodium falciparum	2018-09-17	SRR7853867	SRS3790444	17CMxx00x0109PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0109PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
288	SAMN10078422	sra	sra-sos	sra-sos.public	SRX4704573	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0108PfF1191	2018-09-17	17	9	Plasmodium falciparum	2018-09-17	SRR7853868	SRS3790442	17CMxx00x0108PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0108PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
354	SAMN10078415	sra	sra-sos	sra-sos.public	SRX4704572	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0101PfF1191	2018-09-17	2	1	Plasmodium falciparum	2018-09-17	SRR7853869	SRS3790441	17CMxx00x0101PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0101PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
349	SAMN10078414	sra	sra-sos	sra-sos.public	SRX4704571	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17CMxx00x0100PfF1191	2018-09-17	1	1	Plasmodium falciparum	2018-09-17	SRR7853870	SRS3790440	17CMxx00x0100PfF1191	Drug Resistance Surveillance and Research (Cameroon)		2017	Cameroon	"Homo Sapiens"		17CMxx00x0100PfF1191	blood	Dried blood filter paper		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
